sample_id	gene_name	target_id	target_type	gene_vl
RN02202045	CREBBP	cg10203440	N	0.610689
RN02202045	CREBBP	cg10203440	T	0.810977
RN02202045	PTEN	cg10205334	N	0.0355974
RN02202045	PTEN	cg10205334	T	0.0298144
RN02202045	LPAR6	cg10210903	N	0.950271
RN02202045	LPAR6	cg10210903	T	0.971349
RN02202045	CTCF	cg10218542	N	0.0347476
RN02202045	CTCF	cg10218542	T	0.0263542
RN02202045	IGF1R	cg10246772	N	0.955152
RN02202045	IGF1R	cg10246772	T	0.966593
RN02202045	PALB2	cg10262659	N	0.895663
RN02202045	PALB2	cg10262659	T	0.919733
RN02202045	PALB2	cg10269081	N	0.059023
RN02202045	PALB2	cg10269081	T	0.0529345
RN02202045	CREBBP	cg10279167	N	0.941403
RN02202045	CREBBP	cg10279167	T	0.957932
RN02202045	PGAP3	cg10289325	N	0.0564442
RN02202045	PGAP3	cg10289325	T	0.0347535
RN02202045	AKT1	cg10290474	N	0.0923574
RN02202045	AKT1	cg10290474	T	0.0960754
RN02202045	MYC	cg10302505	N	0.0493839
RN02202045	MYC	cg10302505	T	0.0388982
RN02202045	CDH1	cg10313337	N	0.652675
RN02202045	CDH1	cg10313337	T	0.82922
RN02202045	MYC	cg10340053	N	0.0369356
RN02202045	MYC	cg10340053	T	0.0323951
RN02202045	IGF1R	cg10342963	N	0.919734
RN02202045	IGF1R	cg10342963	T	0.959572
RN02202045	RAF1	cg10345613	N	0.846262
RN02202045	RAF1	cg10345613	T	0.797177
RN02202045	CREBBP	cg10364896	N	0.924051
RN02202045	CREBBP	cg10364896	T	0.952184
RN02202045	IGF1R	cg10389812	N	0.724225
RN02202045	IGF1R	cg10389812	T	0.393906
RN02202045	PGAP3	cg10394385	N	0.0884009
RN02202045	PGAP3	cg10394385	T	0.0988077
RN02202045	AKT1	cg10415607	N	0.892564
RN02202045	AKT1	cg10415607	T	0.922507
RN02202045	CDKN2B-AS1	cg10421193	N	0.9575
RN02202045	CDKN2B-AS1	cg10421193	T	0.967059
RN02202045	MAP2K4	cg10431797	N	0.946824
RN02202045	MAP2K4	cg10431797	T	0.951555
RN02202045	RB1	cg10452585	N	0.0512996
RN02202045	RB1	cg10452585	T	0.0363365
RN02202045	CDKN2A	cg10458809	N	0.173673
RN02202045	CDKN2A	cg10458809	T	0.319046
RN02202045	IGF1R	cg10473099	N	0.880845
RN02202045	IGF1R	cg10473099	T	0.868383
RN02202045	IGF1R	cg10473588	N	0.967943
RN02202045	IGF1R	cg10473588	T	0.95527
RN02202045	CTCF	cg10481400	N	0.0410375
RN02202045	CTCF	cg10481400	T	0.0292001
RN02202045	ALK	cg10487010	N	0.650369
RN02202045	ALK	cg10487010	T	0.808047
RN02202045	TEX14	cg10487724	N	0.0323236
RN02202045	TEX14	cg10487724	T	0.0378952
RN02202045	IGF1R	cg10507754	N	0.952031
RN02202045	IGF1R	cg10507754	T	0.899625
RN02202045	PALB2	cg10514594	N	0.951843
RN02202045	PALB2	cg10514594	T	0.952106
RN02202045	CDKN2B-AS1	cg10520134	N	0.702697
RN02202045	CDKN2B-AS1	cg10520134	T	0.853198
RN02202045	NBR1	cg10527302	N	0.105189
RN02202045	NBR1	cg10527302	T	0.165684
RN02202045	AKT1	cg10532523	N	0.932573
RN02202045	AKT1	cg10532523	T	0.939358
RN02202045	CCND1	cg10539418	N	0.068413
RN02202045	CCND1	cg10539418	T	0.0647914
RN02202045	ARID1B	cg10541132	N	0.679671
RN02202045	ARID1B	cg10541132	T	0.793441
RN02202045	EGFR	cg10550611	N	0.87526
RN02202045	EGFR	cg10550611	T	0.955121
RN02202045	RB1	cg10552385	N	0.120889
RN02202045	RB1	cg10552385	T	0.0278583
RN02202045	IGF1R	cg10572450	N	0.947436
RN02202045	IGF1R	cg10572450	T	0.948395
RN02202045	MAP2K4	cg10596925	N	0.0669624
RN02202045	MAP2K4	cg10596925	T	0.0617607
RN02202045	BRCA1	cg10609677	N	0.475785
RN02202045	BRCA1	cg10609677	T	0.492588
RN02202045	ATM	cg10610482	N	0.0720156
RN02202045	ATM	cg10610482	T	0.0435251
RN02202045	CDKN2B-AS1	cg10634322	N	0.449424
RN02202045	CDKN2B-AS1	cg10634322	T	0.321057
RN02202045	TP53	cg10653997	N	0.839845
RN02202045	TP53	cg10653997	T	0.922026
RN02202045	RAD51C	cg10671235	N	0.974592
RN02202045	RAD51C	cg10671235	T	0.968757
RN02202045	EGFR	cg10690277	N	0.941749
RN02202045	EGFR	cg10690277	T	0.951797
RN02202045	ERBB2	cg10713339	N	0.900253
RN02202045	ERBB2	cg10713339	T	0.896515
RN02202045	ARID1B	cg10726394	N	0.0384489
RN02202045	ARID1B	cg10726394	T	0.0212388
RN02202045	ARID1B	cg10733080	N	0.951624
RN02202045	ARID1B	cg10733080	T	0.966491
RN02202045	CDKN2B-AS1	cg10734259	N	0.86249
RN02202045	CDKN2B-AS1	cg10734259	T	0.860631
RN02202045	TP53	cg10792831	N	0.924663
RN02202045	TP53	cg10792831	T	0.962151
RN02202045	MAP2K4	cg10800496	N	0.932727
RN02202045	MAP2K4	cg10800496	T	0.940369
RN02202045	MYC	cg10832291	N	0.125499
RN02202045	MYC	cg10832291	T	0.107432
RN02202045	MYC	cg10836034	N	0.0378874
RN02202045	MYC	cg10836034	T	0.0387817
RN02202045	ERBB3	cg10843494	N	0.966959
RN02202045	ERBB3	cg10843494	T	0.97
RN02202045	CDKN2BAS	cg10848754	N	0.0675819
RN02202045	CDKN2BAS	cg10848754	T	0.0507491
RN02202045	ERBB3	cg10869879	N	0.371234
RN02202045	ERBB3	cg10869879	T	0.185162
RN02202045	NBR2	cg10893007	N	0.0257763
RN02202045	NBR2	cg10893007	T	0.586963
RN02202045	PTEN	cg10930218	N	0.0470323
RN02202045	PTEN	cg10930218	T	0.0464075
RN02202045	IGF1R	cg10949187	N	0.827555
RN02202045	IGF1R	cg10949187	T	0.890699
RN02202045	CREBBP	cg10963021	N	0.912853
RN02202045	CREBBP	cg10963021	T	0.911551
RN02202045	ALK	cg10979012	N	0.338062
RN02202045	ALK	cg10979012	T	0.513871
RN02202045	CCND1	cg10982838	N	0.922742
RN02202045	CCND1	cg10982838	T	0.961453
RN02202045	ARID1B	cg10984236	N	0.905859
RN02202045	ARID1B	cg10984236	T	0.507175
RN02202045	CDKN2A	cg10991751	N	0.0556106
RN02202045	CDKN2A	cg10991751	T	0.0371789
RN02202045	FLJ45983	cg11018337	N	0.0559744
RN02202045	FLJ45983	cg11018337	T	0.0238809
RN02202045	MDM2	cg11025645	N	0.0292902
RN02202045	MDM2	cg11025645	T	0.0222803
RN02202045	MET	cg11056055	N	0.634045
RN02202045	MET	cg11056055	T	0.454147
RN02202045	ALK	cg11058691	N	0.493016
RN02202045	ALK	cg11058691	T	0.726953
RN02202045	CDKN2A	cg11075751	N	0.044321
RN02202045	CDKN2A	cg11075751	T	0.0377392
RN02202045	ARID3B	cg11077171	N	0.400203
RN02202045	ARID3B	cg11077171	T	0.429072
RN02202045	9.Mar	cg11081034	N	0.0596647
RN02202045	9.Mar	cg11081034	T	0.0316865
RN02202045	CDGAP	cg11099041	N	0.0355128
RN02202045	CDGAP	cg11099041	T	0.0248381
RN02202045	ALK	cg11108723	N	0.920202
RN02202045	ALK	cg11108723	T	0.92757
RN02202045	BRCA1	cg11126247	N	0.0267556
RN02202045	BRCA1	cg11126247	T	0.336431
RN02202045	IGF1R	cg11132244	N	0.95324
RN02202045	IGF1R	cg11132244	T	0.943119
RN02202045	PTEN	cg11141830	N	0.664187
RN02202045	PTEN	cg11141830	T	0.620669
RN02202045	IGF1R	cg11145296	N	0.878515
RN02202045	IGF1R	cg11145296	T	0.854215
RN02202045	ARID1B	cg11157016	N	0.959959
RN02202045	ARID1B	cg11157016	T	0.975815
RN02202045	CCND1	cg11190277	N	0.052917
RN02202045	CCND1	cg11190277	T	0.0762581
RN02202045	CCND1	cg11234767	N	0.955127
RN02202045	CCND1	cg11234767	T	0.968847
RN02202045	PTEN	cg11235598	N	0.909343
RN02202045	PTEN	cg11235598	T	0.918001
RN02202045	ARID1B	cg11250301	N	0.756559
RN02202045	ARID1B	cg11250301	T	0.833614
RN02202045	ALK	cg11252583	N	0.706056
RN02202045	ALK	cg11252583	T	0.850104
RN02202045	CDH1	cg11255163	N	0.0477426
RN02202045	CDH1	cg11255163	T	0.0459981
RN02202045	ALK	cg11297277	N	0.811324
RN02202045	ALK	cg11297277	T	0.823231
RN02202045	RAF1	cg11297934	N	0.066217
RN02202045	RAF1	cg11297934	T	0.038583
RN02202045	ARID1B	cg11299190	N	0.905713
RN02202045	ARID1B	cg11299190	T	0.956216
RN02202045	RAF1	cg11306068	N	0.947486
RN02202045	RAF1	cg11306068	T	0.955502
RN02202045	MAP2K4	cg11312090	N	0.0337712
RN02202045	MAP2K4	cg11312090	T	0.0220297
RN02202045	ALK	cg11322353	N	0.683043
RN02202045	ALK	cg11322353	T	0.817937
RN02202045	IGF1R	cg11341157	N	0.865791
RN02202045	IGF1R	cg11341157	T	0.811951
RN02202045	IGF1R	cg11346805	N	0.918005
RN02202045	IGF1R	cg11346805	T	0.909135
RN02202045	NOTCH3	cg11358549	N	0.966364
RN02202045	NOTCH3	cg11358549	T	0.973095
RN02202045	PALB2	cg11369860	N	0.936379
RN02202045	PALB2	cg11369860	T	0.942206
RN02202045	ALK	cg11374596	N	0.765119
RN02202045	ALK	cg11374596	T	0.866384
RN02202045	ALK	cg11377668	N	0.899568
RN02202045	ALK	cg11377668	T	0.901552
RN02202045	CCND1	cg11398323	N	0.368234
RN02202045	CCND1	cg11398323	T	0.17998
RN02202045	RB1	cg11408952	N	0.846726
RN02202045	RB1	cg11408952	T	0.906018
RN02202045	GATA3	cg11430077	N	0.606331
RN02202045	GATA3	cg11430077	T	0.780338
RN02202045	LPAR6	cg11456392	N	0.740184
RN02202045	LPAR6	cg11456392	T	0.79788
RN02202045	ARID1B	cg11461244	N	0.868659
RN02202045	ARID1B	cg11461244	T	0.879122
RN02202045	ALK	cg11495753	N	0.721244
RN02202045	ALK	cg11495753	T	0.76332
RN02202045	IGF1R	cg11501037	N	0.889211
RN02202045	IGF1R	cg11501037	T	0.66599
RN02202045	ALK	cg11515889	N	0.886978
RN02202045	ALK	cg11515889	T	0.923062
RN02202045	ARID1B	cg11520719	N	0.662378
RN02202045	ARID1B	cg11520719	T	0.546514
RN02202045	ARID1B	cg11522767	N	0.0984587
RN02202045	ARID1B	cg11522767	T	0.0721949
RN02202045	RB1	cg11528146	N	0.362839
RN02202045	RB1	cg11528146	T	0.351535
RN02202045	BRCA1	cg11529738	N	0.782122
RN02202045	BRCA1	cg11529738	T	0.826674
RN02202045	EGFR	cg11529871	N	0.891702
RN02202045	EGFR	cg11529871	T	0.330451
RN02202045	ATM	cg11538327	N	0.918339
RN02202045	ATM	cg11538327	T	0.841558
RN02202045	IGF1R	cg11544420	N	0.428827
RN02202045	IGF1R	cg11544420	T	0.677211
RN02202045	ARID1B	cg11567885	N	0.967005
RN02202045	ARID1B	cg11567885	T	0.967825
RN02202045	EGFR	cg11578763	N	0.935581
RN02202045	EGFR	cg11578763	T	0.89544
RN02202045	ATM	cg11588932	N	0.0265037
RN02202045	ATM	cg11588932	T	0.0269863
RN02202045	MDM2	cg11603030	N	0.0394874
RN02202045	MDM2	cg11603030	T	0.0487923
RN02202045	ARID1B	cg11615282	N	0.771559
RN02202045	ARID1B	cg11615282	T	0.875782
RN02202045	CDH1	cg11619302	N	0.790378
RN02202045	CDH1	cg11619302	T	0.9523
RN02202045	NEUROD2	cg11634198	N	0.249051
RN02202045	NEUROD2	cg11634198	T	0.386252
RN02202045	ARID1B	cg11644424	N	0.908264
RN02202045	ARID1B	cg11644424	T	0.930369
RN02202045	EGFR	cg11659357	N	0.904316
RN02202045	EGFR	cg11659357	T	0.925279
RN02202045	ARID1B	cg11663249	N	0.95488
RN02202045	ARID1B	cg11663249	T	0.974638
RN02202045	EGFR	cg11667305	N	0.788129
RN02202045	EGFR	cg11667305	T	0.406453
RN02202045	CDH1	cg11667754	N	0.0793293
RN02202045	CDH1	cg11667754	T	0.106651
RN02202045	GATA3	cg11679455	N	0.551756
RN02202045	GATA3	cg11679455	T	0.850843
RN02202045	EGFR	cg11681681	N	0.445815
RN02202045	EGFR	cg11681681	T	0.470288
RN02202045	MYC	cg11688275	N	0.0272479
RN02202045	MYC	cg11688275	T	0.0154413
RN02202045	ARHGAP31	cg11696831	N	0.0223933
RN02202045	ARHGAP31	cg11696831	T	0.0223803
RN02202045	IGF1R	cg11702997	N	0.8891
RN02202045	IGF1R	cg11702997	T	0.903542
RN02202045	CDKN2B	cg11723094	N	0.195083
RN02202045	CDKN2B	cg11723094	T	0.156225
RN02202045	FLJ45983	cg11731114	N	0.0905673
RN02202045	FLJ45983	cg11731114	T	0.0591656
RN02202045	CCND1	cg11802013	N	0.841166
RN02202045	CCND1	cg11802013	T	0.95901
RN02202045	AKT1	cg11830346	N	0.0603766
RN02202045	AKT1	cg11830346	T	0.0481081
RN02202045	ERBB3	cg11835619	N	0.667566
RN02202045	ERBB3	cg11835619	T	0.497267
RN02202045	EGFR	cg11849717	N	0.0610713
RN02202045	EGFR	cg11849717	T	0.0373117
RN02202045	IGF1R	cg11852333	N	0.780881
RN02202045	IGF1R	cg11852333	T	0.376624
RN02202045	ARID1A	cg11856093	N	0.0649461
RN02202045	ARID1A	cg11856093	T	0.0511142
RN02202045	IGF1R	cg11868136	N	0.963359
RN02202045	IGF1R	cg11868136	T	0.958382
RN02202045	IGF1R	cg11876191	N	0.945924
RN02202045	IGF1R	cg11876191	T	0.896716
RN02202045	ARID1B	cg11880551	N	0.392585
RN02202045	ARID1B	cg11880551	T	0.516965
RN02202045	RB1	cg11882053	N	0.756313
RN02202045	RB1	cg11882053	T	0.92071
RN02202045	MAP2K4	cg11889511	N	0.901965
RN02202045	MAP2K4	cg11889511	T	0.904024
RN02202045	AKT1	cg11916669	N	0.233332
RN02202045	AKT1	cg11916669	T	0.220874
RN02202045	CDGAP	cg11926444	N	0.912802
RN02202045	CDGAP	cg11926444	T	0.953845
RN02202045	BRCA1	cg11964474	N	0.693838
RN02202045	BRCA1	cg11964474	T	0.69016
RN02202045	ARID1A	cg11980493	N	0.837567
RN02202045	ARID1A	cg11980493	T	0.817489
RN02202045	ERBB2	cg11993754	N	0.117281
RN02202045	ERBB2	cg11993754	T	0.118899
RN02202045	NEUROD2	cg11997733	N	0.0864479
RN02202045	NEUROD2	cg11997733	T	0.0666538
RN02202045	PTEN	cg12005026	N	0.933297
RN02202045	PTEN	cg12005026	T	0.960828
RN02202045	NBR1	cg12012261	N	0.0414376
RN02202045	NBR1	cg12012261	T	0.0307339
RN02202045	IGF1R	cg12012500	N	0.696138
RN02202045	IGF1R	cg12012500	T	0.692592
RN02202045	TP53	cg12041075	N	0.658925
RN02202045	TP53	cg12041075	T	0.670342
RN02202045	TP53	cg12041429	N	0.934275
RN02202045	TP53	cg12041429	T	0.935169
RN02202045	MAP2K4	cg12046729	N	0.809606
RN02202045	MAP2K4	cg12046729	T	0.652422
RN02202045	MYC	cg12057615	N	0.0293187
RN02202045	MYC	cg12057615	T	0.0252962
RN02202045	ARID1B	cg12093241	N	0.756657
RN02202045	ARID1B	cg12093241	T	0.953286
RN02202045	AKT1	cg12100463	N	0.664412
RN02202045	AKT1	cg12100463	T	0.573403
RN02202045	ATM	cg12106634	N	0.0340022
RN02202045	ATM	cg12106634	T	0.0274723
RN02202045	CCND1	cg12129983	N	0.871529
RN02202045	CCND1	cg12129983	T	0.835339
RN02202045	ARHGAP31-AS1	cg12132630	N	0.0393992
RN02202045	ARHGAP31-AS1	cg12132630	T	0.0231017
RN02202045	ARID1A	cg12136895	N	0.887758
RN02202045	ARID1A	cg12136895	T	0.948779
RN02202045	ATM	cg12139707	N	0.859211
RN02202045	ATM	cg12139707	T	0.643699
RN02202045	NBR1	cg12153529	N	0.0408402
RN02202045	NBR1	cg12153529	T	0.0279716
RN02202045	ALK	cg12164079	N	0.151565
RN02202045	ALK	cg12164079	T	0.150993
RN02202045	CREBBP	cg12169153	N	0.970786
RN02202045	CREBBP	cg12169153	T	0.96889
RN02202045	RAF1	cg12173506	N	0.0609936
RN02202045	RAF1	cg12173506	T	0.0475674
RN02202045	GATA3	cg12181459	N	0.721054
RN02202045	GATA3	cg12181459	T	0.781075
RN02202045	BRCA1	cg12182452	N	0.036749
RN02202045	BRCA1	cg12182452	T	0.625918
RN02202045	ERBB2	cg12213541	N	0.975399
RN02202045	ERBB2	cg12213541	T	0.974262
RN02202045	MET	cg12214787	N	0.757295
RN02202045	MET	cg12214787	T	0.951274
RN02202045	ERBB2	cg12222323	N	0.0260821
RN02202045	ERBB2	cg12222323	T	0.0186125
RN02202045	ALK	cg12227036	N	0.614738
RN02202045	ALK	cg12227036	T	0.734451
RN02202045	ALK	cg12252328	N	0.681149
RN02202045	ALK	cg12252328	T	0.767627
RN02202045	CCND1	cg12263469	N	0.687315
RN02202045	CCND1	cg12263469	T	0.864665
RN02202045	CCND1	cg12266049	N	0.869366
RN02202045	CCND1	cg12266049	T	0.939645
RN02202045	ALK	cg12287833	N	0.953512
RN02202045	ALK	cg12287833	T	0.965476
RN02202045	PTEN	cg12289266	N	0.883432
RN02202045	PTEN	cg12289266	T	0.890886
RN02202045	ERBB3	cg12289371	N	0.929665
RN02202045	ERBB3	cg12289371	T	0.943041
RN02202045	ARHGAP31	cg12302557	N	0.795356
RN02202045	ARHGAP31	cg12302557	T	0.840133
RN02202045	RAF1	cg12302912	N	0.0553588
RN02202045	RAF1	cg12302912	T	0.049374
RN02202045	IGF1R	cg12311788	N	0.945476
RN02202045	IGF1R	cg12311788	T	0.932799
RN02202045	MET	cg12325691	N	0.952722
RN02202045	MET	cg12325691	T	0.941436
RN02202045	ARID1B	cg12333409	N	0.602598
RN02202045	ARID1B	cg12333409	T	0.345992
RN02202045	MAP2K4	cg12344605	N	0.0437634
RN02202045	MAP2K4	cg12344605	T	0.0369369
RN02202045	CREBBP	cg12350036	N	0.650768
RN02202045	CREBBP	cg12350036	T	0.779091
RN02202045	WRAP53	cg12373934	N	0.0442975
RN02202045	WRAP53	cg12373934	T	0.0428616
RN02202045	IGF1R	cg12398448	N	0.89897
RN02202045	IGF1R	cg12398448	T	0.927696
RN02202045	IGF1R	cg12402183	N	0.586318
RN02202045	IGF1R	cg12402183	T	0.250813
RN02202045	GATA3	cg12405139	N	0.571351
RN02202045	GATA3	cg12405139	T	0.84628
RN02202045	ALK	cg12407784	N	0.949249
RN02202045	ALK	cg12407784	T	0.930926
RN02202045	IGF1R	cg12408359	N	0.922132
RN02202045	IGF1R	cg12408359	T	0.523095
RN02202045	ERBB2	cg12413918	N	0.408192
RN02202045	ERBB2	cg12413918	T	0.153089
RN02202045	ATM	cg12444564	N	0.965305
RN02202045	ATM	cg12444564	T	0.972662
RN02202045	ARID1B	cg12449062	N	0.865325
RN02202045	ARID1B	cg12449062	T	0.87784
RN02202045	IGF1R	cg12479406	N	0.481016
RN02202045	IGF1R	cg12479406	T	0.260067
RN02202045	IGF1R	cg12486493	N	0.418795
RN02202045	IGF1R	cg12486493	T	0.252991
RN02202045	RAF1	cg12491496	N	0.911781
RN02202045	RAF1	cg12491496	T	0.940143
RN02202045	IGF1R	cg12517477	N	0.897873
RN02202045	IGF1R	cg12517477	T	0.936358
RN02202045	TEX14	cg12544923	N	0.0934984
RN02202045	TEX14	cg12544923	T	0.0950758
RN02202045	ARID1B	cg12546877	N	0.0493159
RN02202045	ARID1B	cg12546877	T	0.0348768
RN02202045	IGF1R	cg12553689	N	0.535611
RN02202045	IGF1R	cg12553689	T	0.555479
RN02202045	IGF1R	cg12562232	N	0.514963
RN02202045	IGF1R	cg12562232	T	0.49184
RN02202045	ARID1B	cg12568245	N	0.647513
RN02202045	ARID1B	cg12568245	T	0.632931
RN02202045	CDGAP	cg12580583	N	0.0396196
RN02202045	CDGAP	cg12580583	T	0.0374291
RN02202045	ALK	cg12585833	N	0.481713
RN02202045	ALK	cg12585833	T	0.641827
RN02202045	RB1	cg12588678	N	0.913675
RN02202045	RB1	cg12588678	T	0.907728
RN02202045	ALK	cg12592675	N	0.805745
RN02202045	ALK	cg12592675	T	0.875856
RN02202045	MDM2	cg12611405	N	0.97856
RN02202045	MDM2	cg12611405	T	0.972199
RN02202045	ERBB2	cg12648523	N	0.753856
RN02202045	ERBB2	cg12648523	T	0.666598
RN02202045	ALK	cg12660913	N	0.225174
RN02202045	ALK	cg12660913	T	0.37285
RN02202045	IGF1R	cg12701188	N	0.813276
RN02202045	IGF1R	cg12701188	T	0.635307
RN02202045	CREBBP	cg12711746	N	0.865996
RN02202045	CREBBP	cg12711746	T	0.868723
RN02202045	PIK3CA	cg12720090	N	0.934026
RN02202045	PIK3CA	cg12720090	T	0.957987
RN02202045	MET	cg12723862	N	0.947238
RN02202045	MET	cg12723862	T	0.967543
RN02202045	FLJ45983	cg12730771	N	0.0737372
RN02202045	FLJ45983	cg12730771	T	0.0177955
RN02202045	IGF1R	cg12736760	N	0.97094
RN02202045	IGF1R	cg12736760	T	0.968247
RN02202045	MET	cg12740129	N	0.87235
RN02202045	MET	cg12740129	T	0.672164
RN02202045	ALK	cg12740757	N	0.0285774
RN02202045	ALK	cg12740757	T	0.0211917
RN02202045	CDGAP	cg12764921	N	0.0483069
RN02202045	CDGAP	cg12764921	T	0.0408279
RN02202045	TEX14	cg12778183	N	0.962241
RN02202045	TEX14	cg12778183	T	0.974116
RN02202045	ARID1B	cg12781778	N	0.0481161
RN02202045	ARID1B	cg12781778	T	0.0425252
RN02202045	AKT1	cg12789068	N	0.641055
RN02202045	AKT1	cg12789068	T	0.746007
RN02202045	CCND1	cg12825880	N	0.0974151
RN02202045	CCND1	cg12825880	T	0.0731296
RN02202045	BRCA2	cg12836863	N	0.910623
RN02202045	BRCA2	cg12836863	T	0.940329
RN02202045	CDKN2A	cg12840719	N	0.0944075
RN02202045	CDKN2A	cg12840719	T	0.639259
RN02202045	IRAIN	cg12843467	N	0.037764
RN02202045	IRAIN	cg12843467	T	0.0264711
RN02202045	ALK	cg12846778	N	0.770459
RN02202045	ALK	cg12846778	T	0.492492
RN02202045	ATM	cg12848864	N	0.0424943
RN02202045	ATM	cg12848864	T	0.0368673
RN02202045	EGFR	cg12894101	N	0.819669
RN02202045	EGFR	cg12894101	T	0.936387
RN02202045	ALK	cg12923119	N	0.898503
RN02202045	ALK	cg12923119	T	0.90117
RN02202045	PTEN	cg12937337	N	0.934434
RN02202045	PTEN	cg12937337	T	0.934763
RN02202045	RB1	cg12954821	N	0.799676
RN02202045	RB1	cg12954821	T	0.903102
RN02202045	ARID1A	cg12971683	N	0.104705
RN02202045	ARID1A	cg12971683	T	0.0839761
RN02202045	ALK	cg12976501	N	0.052638
RN02202045	ALK	cg12976501	T	0.0279762
RN02202045	EGFR	cg12984084	N	0.739609
RN02202045	EGFR	cg12984084	T	0.843966
RN02202045	BRCA1	cg12984107	N	0.0952256
RN02202045	BRCA1	cg12984107	T	0.43919
RN02202045	ARID1B	cg12989020	N	0.0711291
RN02202045	ARID1B	cg12989020	T	0.0533833
RN02202045	CCND1	cg12994233	N	0.0389062
RN02202045	CCND1	cg12994233	T	0.0304848
RN02202045	9.Mar	cg13014709	N	0.0833219
RN02202045	9.Mar	cg13014709	T	0.0591062
RN02202045	PTEN	cg13021550	N	0.566948
RN02202045	PTEN	cg13021550	T	0.853254
RN02202045	MAP2K4	cg13048808	N	0.161099
RN02202045	MAP2K4	cg13048808	T	0.109234
RN02202045	ARID1B	cg13052255	N	0.959153
RN02202045	ARID1B	cg13052255	T	0.961855
RN02202045	PALB2	cg13076724	N	0.919033
RN02202045	PALB2	cg13076724	T	0.864913
RN02202045	ALK	cg13093380	N	0.784484
RN02202045	ALK	cg13093380	T	0.916965
RN02202045	ARID1B	cg13104508	N	0.944081
RN02202045	ARID1B	cg13104508	T	0.938707
RN02202045	ELDR	cg13106574	N	0.906542
RN02202045	ELDR	cg13106574	T	0.832323
RN02202045	CDKN2A	cg13109095	N	0.94727
RN02202045	CDKN2A	cg13109095	T	0.68745
RN02202045	ERBB2	cg13131339	N	0.554583
RN02202045	ERBB2	cg13131339	T	0.816846
RN02202045	CREBBP	cg13135255	N	0.756857
RN02202045	CREBBP	cg13135255	T	0.480659
RN02202045	PIK3CA	cg13154908	N	0.902313
RN02202045	PIK3CA	cg13154908	T	0.947045
RN02202045	TP53	cg13169780	N	0.0347214
RN02202045	TP53	cg13169780	T	0.0234596
RN02202045	RAD51C	cg13203009	N	0.839493
RN02202045	RAD51C	cg13203009	T	0.83918
RN02202045	ALK	cg13207515	N	0.628867
RN02202045	ALK	cg13207515	T	0.676884
RN02202045	RB1	cg13221796	N	0.698012
RN02202045	RB1	cg13221796	T	0.720137
RN02202045	NEUROD2	cg13225166	N	0.258714
RN02202045	NEUROD2	cg13225166	T	0.153155
RN02202045	ERBB2	cg13236904	N	0.602256
RN02202045	ERBB2	cg13236904	T	0.430414
RN02202045	MYC	cg13244804	N	0.0488971
RN02202045	MYC	cg13244804	T	0.00862928
RN02202045	ERBB2	cg13263114	N	0.0841834
RN02202045	ERBB2	cg13263114	T	0.148217
RN02202045	ERBB3	cg13271155	N	0.731953
RN02202045	ERBB3	cg13271155	T	0.711581
RN02202045	CCND1	cg13271751	N	0.186972
RN02202045	CCND1	cg13271751	T	0.101408
RN02202045	EGFR	cg13285893	N	0.0447082
RN02202045	EGFR	cg13285893	T	0.0350245
RN02202045	IGF1R	cg13287885	N	0.743942
RN02202045	IGF1R	cg13287885	T	0.382496
RN02202045	IGF1R	cg13297560	N	0.700774
RN02202045	IGF1R	cg13297560	T	0.501461
RN02202045	CDKN2B-AS1	cg13350118	N	0.944398
RN02202045	CDKN2B-AS1	cg13350118	T	0.780339
RN02202045	RB1	cg13389575	N	0.620864
RN02202045	RB1	cg13389575	T	0.70144
RN02202045	NOTCH3	cg13404054	N	0.0923918
RN02202045	NOTCH3	cg13404054	T	0.0979684
RN02202045	GATA3	cg13409449	N	0.243687
RN02202045	GATA3	cg13409449	T	0.157174
RN02202045	FLJ45983	cg13431023	N	0.0730548
RN02202045	FLJ45983	cg13431023	T	0.0428599
RN02202045	RB1	cg13431205	N	0.65493
RN02202045	RB1	cg13431205	T	0.725988
RN02202045	PIK3CA	cg13435326	N	0.624612
RN02202045	PIK3CA	cg13435326	T	0.896446
RN02202045	RAF1	cg13436177	N	0.725602
RN02202045	RAF1	cg13436177	T	0.94987
RN02202045	BRCA2	cg13447478	N	0.955337
RN02202045	BRCA2	cg13447478	T	0.956044
RN02202045	LPAR6	cg13459171	N	0.518338
RN02202045	LPAR6	cg13459171	T	0.793783
RN02202045	TP53	cg13468400	N	0.79018
RN02202045	TP53	cg13468400	T	0.829134
RN02202045	ARID1B	cg13484693	N	0.892818
RN02202045	ARID1B	cg13484693	T	0.917414
RN02202045	RB1	cg13485756	N	0.0436212
RN02202045	RB1	cg13485756	T	0.0317016
RN02202045	AKT1	cg13516541	N	0.918451
RN02202045	AKT1	cg13516541	T	0.92584
RN02202045	CDK4	cg13521951	N	0.0289925
RN02202045	CDK4	cg13521951	T	0.0304158
RN02202045	PTEN	cg13528847	N	0.0440113
RN02202045	PTEN	cg13528847	T	0.0575832
RN02202045	FLJ45983	cg13543854	N	0.0616975
RN02202045	FLJ45983	cg13543854	T	0.0463276
RN02202045	ALK	cg13552710	N	0.0335901
RN02202045	ALK	cg13552710	T	0.0257024
RN02202045	EGFR	cg13598111	N	0.914868
RN02202045	EGFR	cg13598111	T	0.924773
RN02202045	ATM	cg13599666	N	0.905933
RN02202045	ATM	cg13599666	T	0.402089
