chromosome	start_pos	end_pos	gene	log2	cn	depth	probes	weight	sample_id
chr11	86519599	123755363	IZUMO1R	0.132348	2	88.14	3415	1218.04	RN15613694
chr11	86519599	123755363	MMP7	0.132348	2	88.14	3415	1218.04	RN15613694
chr11	86519599	123755363	ATM	0.132348	2	88.14	3415	1218.04	RN15613694
chr11	86519599	123755363	MMP13	0.132348	2	88.14	3415	1218.04	RN15613694
chr11	124441177	133938368	CHEK1	0.141642	2	97.0029	817	295.624	RN15613694
chr11	124441177	133938368	OPCML	0.141642	2	97.0029	817	295.624	RN15613694
chr12	176059	1013712	KDM5A	0.662513	3	116.481	193	68.166	RN15613694
chr12	1017061	6076046	CCND2	-0.0130265	2	91.4878	593	209.851	RN15613694
chr12	6077163	9632652	LAG3	-0.340619	2	104.126	1038	341.826	RN15613694
chr12	9717687	34431528	PIK3C2G	-0.249219	2	69.5005	2074	725.807	RN15613694
chr12	9717687	34431528	KRAS	-0.249219	2	69.5005	2074	725.807	RN15613694
chr12	9717687	34431528	CDKN1B	-0.249219	2	69.5005	2074	725.807	RN15613694
chr12	37857194	101715432	ACVR1B	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	ACVRL1	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	INHBE	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	E2F7	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	ERBB3	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	APAF1	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	CDK4	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	STAT2	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	GDF11	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	INHBC	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	MDM2	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	DTX3	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	CDK2	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	37857194	101715432	MMP19	-0.287967	2	84.249	6955	2431.68	RN15613694
chr12	101720818	110939864	IGF1	-0.0794525	2	87.0094	1301	442.531	RN15613694
chr12	110940115	133160390	DTX1	-0.310325	2	90.8651	2796	964.021	RN15613694
chr12	110940115	133160390	NCOR2	-0.310325	2	90.8651	2796	964.021	RN15613694
chr12	110940115	133160390	MMP17	-0.310325	2	90.8651	2796	964.021	RN15613694
chr13	31035658	52991329	CCNA1	-0.122883	2	74.6219	1880	669.505	RN15613694
chr13	31035658	52991329	ARL11	-0.122883	2	74.6219	1880	669.505	RN15613694
chr13	31035658	52991329	SMAD9	-0.122883	2	74.6219	1880	669.505	RN15613694
chr13	31035658	52991329	FOXO1	-0.122883	2	74.6219	1880	669.505	RN15613694
chr13	31035658	52991329	RB1	-0.122883	2	74.6219	1880	669.505	RN15613694
chr13	31035658	52991329	BRCA2	-0.122883	2	74.6219	1880	669.505	RN15613694
chr14	22217382	24112436	MMP14	-0.4717	1	101.317	679	229.418	RN15613694
chr14	24113217	59104426	FANCM	0.0906633	2	80.491	2619	948.999	RN15613694
chr14	24113217	59104426	BMP4	0.0906633	2	80.491	2619	948.999	RN15613694
chr14	59104926	80328349	SNW1	-0.239368	2	85.4807	2507	889.129	RN15613694
chr14	59104926	80328349	TGFB3	-0.239368	2	85.4807	2507	889.129	RN15613694
chr14	59104926	80328349	NUMB	-0.239368	2	85.4807	2507	889.129	RN15613694
chr14	59104926	80328349	HIF1A	-0.239368	2	85.4807	2507	889.129	RN15613694
chr14	59104926	80328349	RAD51B	-0.239368	2	85.4807	2507	889.129	RN15613694
chr14	59104926	80328349	PSEN1	-0.239368	2	85.4807	2507	889.129	RN15613694
chr14	103060179	106551866	AKT1	0.140534	2	112.871	727	240.729	RN15613694
chr14	103060179	106551866	JAG2	0.140534	2	112.871	727	240.729	RN15613694
chr15	22939152	69349102	MAPK6	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	MAP2K1	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	SMAD3	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	TP53BP1	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	DLL4	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	SMAD6	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	MAP2K5	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	RAD51	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	ADAM10	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	APH1B	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	22939152	69349102	CYP19A1	-0.27684	2	86.2122	6015	2053.51	RN15613694
chr15	89018265	101929760	IGF1R	0.413834	3	101.159	1154	421.559	RN15613694
chr15	89018265	101929760	FANCI	0.413834	3	101.159	1154	421.559	RN15613694
chr15	89018265	101929760	BLM	0.413834	3	101.159	1154	421.559	RN15613694
chr16	921187	8873535	PDPK1	-0.470548	1	111.238	1755	593.131	RN15613694
chr16	921187	8873535	MMP25	-0.470548	1	111.238	1755	593.131	RN15613694
chr16	921187	8873535	MLST8	-0.470548	1	111.238	1755	593.131	RN15613694
chr16	921187	8873535	TSC2	-0.470548	1	111.238	1755	593.131	RN15613694
chr16	21689818	35193080	PALB2	-0.0239437	2	113.987	2114	710.33	RN15613694
chr16	21689818	35193080	MAPK3	-0.0239437	2	113.987	2114	710.33	RN15613694
chr16	46457168	70874121	MMP15	0.0801222	2	100.146	2979	1038.62	RN15613694
chr16	46457168	70874121	MMP2	0.0801222	2	100.146	2979	1038.62	RN15613694
chr16	46457168	70874121	E2F4	0.0801222	2	100.146	2979	1038.62	RN15613694
chr16	46457168	70874121	RBL2	0.0801222	2	100.146	2979	1038.62	RN15613694
chr16	46457168	70874121	CDH1	0.0801222	2	100.146	2979	1038.62	RN15613694
chr16	72139192	88493411	WWOX	-0.2514	2	85.5432	1363	489.401	RN15613694
chr16	89657359	90161242	FANCA	0.467201	3	142.411	237	73.83	RN15613694
chr17	706840	2600254	DPH1	-0.538904	1	100.66	464	156.143	RN15613694
chr17	706840	2600254	RPA1	-0.538904	1	100.66	464	156.143	RN15613694
chr17	3343468	10263500	TP53	-0.405156	2	108.225	2152	724.989	RN15613694
chr17	3343468	10263500	HES7	-0.405156	2	108.225	2152	724.989	RN15613694
chr17	10265558	15884471	MAP2K4	-0.043743	2	91.2635	599	204.628	RN15613694
chr17	15890496	22220573	MAPK7	-0.305092	2	100.585	1067	350.98	RN15613694
chr17	15890496	22220573	MAP2K3	-0.305092	2	100.585	1067	350.98	RN15613694
chr17	25268559	38859739	MMP28	-0.298074	2	96.869	2631	882.687	RN15613694
chr17	25268559	38859739	RAD51D	-0.298074	2	96.869	2631	882.687	RN15613694
chr17	25268559	38859739	CDK12	-0.298074	2	96.869	2631	882.687	RN15613694
chr17	25268559	38859739	NF1	-0.298074	2	96.869	2631	882.687	RN15613694
chr17	25268559	38859739	ERBB2	-0.298074	2	96.869	2631	882.687	RN15613694
chr17	39622124	48738502	BRCA1	-0.362777	2	106.138	2465	817.189	RN15613694
chr17	39622124	48738502	STAT3	-0.362777	2	106.138	2465	817.189	RN15613694
chr17	39622124	48738502	STAT5B	-0.362777	2	106.138	2465	817.189	RN15613694
chr17	39622124	48738502	STAT5A	-0.362777	2	106.138	2465	817.189	RN15613694
chr17	39622124	48738502	ITGB3	-0.362777	2	106.138	2465	817.189	RN15613694
chr17	48741040	80361984	BRIP1	-0.0943768	2	101.495	4963	1688.87	RN15613694
chr17	48741040	80361984	RPS6KB1	-0.0943768	2	101.495	4963	1688.87	RN15613694
chr17	48741040	80361984	MAP3K3	-0.0943768	2	101.495	4963	1688.87	RN15613694
chr17	48741040	80361984	RAD51C	-0.0943768	2	101.495	4963	1688.87	RN15613694
chr17	48741040	80361984	RFNG	-0.0943768	2	101.495	4963	1688.87	RN15613694
chr17	48741040	80361984	RPTOR	-0.0943768	2	101.495	4963	1688.87	RN15613694
chr18	43819938	76914611	MAPK4	0.0807033	2	75.753	1746	661.502	RN15613694
chr18	43819938	76914611	SMAD4	0.0807033	2	75.753	1746	661.502	RN15613694
chr18	43819938	76914611	SMAD7	0.0807033	2	75.753	1746	661.502	RN15613694
chr18	43819938	76914611	BCL2	0.0807033	2	75.753	1746	661.502	RN15613694
chr18	43819938	76914611	SMAD2	0.0807033	2	75.753	1746	661.502	RN15613694
chr19	808369	8654449	STK11	-0.629024	1	108.708	2544	835.189	RN15613694
chr19	808369	8654449	MAP2K2	-0.629024	1	108.708	2544	835.189	RN15613694
chr19	12639024	15575220	NOTCH3	-0.427942	1	115.001	963	322.438	RN15613694
chr19	16130520	19843798	GDF1	-0.182293	2	117.532	1285	425.188	RN15613694
chr19	16130520	19843798	PIK3R2	-0.182293	2	117.532	1285	425.188	RN15613694
chr19	28263182	44127689	DLL3	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	28263182	44127689	TGFB1	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	28263182	44127689	CCNE1	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	28263182	44127689	PSENEN	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	28263182	44127689	AKT2	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	28263182	44127689	NUMBL	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	28263182	44127689	XRCC1	0.0381098	2	115.915	3251	1089.16	RN15613694
chr19	45183429	51175369	AKT1S1	-0.1822	2	116.822	2143	703.287	RN15613694
chr19	56223182	57764671	PEG3	0.235989	2	120.382	325	108.628	RN15613694
chr20	644856	13251416	BMP2	0.628146	3	107.739	1155	412.543	RN15613694
chr20	644856	13251416	JAG1	0.628146	3	107.739	1155	412.543	RN15613694
chr20	29420069	35807940	MMP24	-0.434023	1	94.9199	1327	447.803	RN15613694
chr20	29420069	35807940	BCL2L1	-0.434023	1	94.9199	1327	447.803	RN15613694
chr20	29420069	35807940	RBL1	-0.434023	1	94.9199	1327	447.803	RN15613694
chr20	29420069	35807940	E2F1	-0.434023	1	94.9199	1327	447.803	RN15613694
chr20	29420069	35807940	ITCH	-0.434023	1	94.9199	1327	447.803	RN15613694
chr20	35812510	62493211	WFDC2	-0.0284926	2	98.2464	3105	1101.93	RN15613694
chr20	35812510	62493211	MMP9	-0.0284926	2	98.2464	3105	1101.93	RN15613694
chr20	35812510	62493211	AURKA	-0.0284926	2	98.2464	3105	1101.93	RN15613694
chr20	35812510	62493211	SRC	-0.0284926	2	98.2464	3105	1101.93	RN15613694
chr20	35812510	62493211	RBPJL	-0.0284926	2	98.2464	3105	1101.93	RN15613694
chr20	35812510	62493211	BMP7	-0.0284926	2	98.2464	3105	1101.93	RN15613694
chr21	23060317	47420765	SLC19A1	0.0926967	2	90.1482	2338	818.018	RN15613694
chr22	16050500	20508931	COMT	0.0440275	2	106.836	647	214.125	RN15613694
chr22	20717832	35314653	MMP11	0.135917	2	108.991	2269	758.787	RN15613694
chr22	20717832	35314653	MAPK1	0.135917	2	108.991	2269	758.787	RN15613694
chr22	20717832	35314653	CHEK2	0.135917	2	108.991	2269	758.787	RN15613694
chr22	35314653	47882567	CYP2D6	-0.361882	2	97.7886	2369	795.224	RN15613694
chr22	35314653	47882567	MFNG	-0.361882	2	97.7886	2369	795.224	RN15613694
chr22	35314653	47882567	EP300	-0.361882	2	97.7886	2369	795.224	RN15613694
chr22	35314653	47882567	PDGFB	-0.361882	2	97.7886	2369	795.224	RN15613694
chr22	47883067	51220743	MAPK12	0.222516	2	131.656	553	189.572	RN15613694
chrX	2688562	58505576	BMP15	0.32453	3	98.1946	4159	1476.6	RN15613694
chrX	62042080	154158875	ATRX	0.312532	2	97.2574	5997	2151.75	RN15613694
chr1	10500	1856020	HES4	-0.418515	1	114.689	510	204.339	RN10578326
chr1	10500	1856020	MMP23B	-0.418515	1	114.689	510	204.339	RN10578326
chr1	1857211	50883890	HEYL	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	HES5	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	MTOR	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	HES2	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	HDAC1	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	RPS6KA1	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	ARID1A	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	RAD54L	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	CASP9	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	E2F2	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	MTHFR	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	1857211	50883890	SPEN	-0.0069887	2	128.675	7516	3134.37	RN10578326
chr1	51425319	55318088	ZFYVE9	0.990979	4	168.387	642	260.145	RN10578326
chr1	57340570	121310071	TGFBR3	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	57340570	121310071	GSTM1	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	57340570	121310071	NRAS	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	57340570	121310071	JAK1	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	57340570	121310071	DIRAS3	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	57340570	121310071	CSF1	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	57340570	121310071	NOTCH2	0.824435	4	142.385	4672	2042.47	RN10578326
chr1	143645025	152009433	CD160	1.05441	4	183.566	1044	423.888	RN10578326
chr1	143645025	152009433	APH1A	1.05441	4	183.566	1044	423.888	RN10578326
chr1	153631523	156783886	RAB25	0.995163	4	191.772	1206	493.128	RN10578326
chr1	156783984	175097871	NCSTN	1.12486	4	178.508	2234	940.369	RN10578326
chr1	156783984	175097871	CD244	1.12486	4	178.508	2234	940.369	RN10578326
chr1	175104869	249212623	PSEN2	1.02324	4	161.064	6885	2970.24	RN10578326
chr1	175104869	249212623	PARP1	1.02324	4	161.064	6885	2970.24	RN10578326
chr1	175104869	249212623	TGFB2	1.02324	4	161.064	6885	2970.24	RN10578326
chr1	175104869	249212623	MDM4	1.02324	4	161.064	6885	2970.24	RN10578326
chr2	41458	92267022	SPTBN1	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	BMP10	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	FANCL	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	MSH2	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	MSH6	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	ADAM17	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	EPCAM	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	41458	92267022	E2F6	0.492722	3	130.671	7146	3116.0	RN10578326
chr2	95326671	113788822	TGFBRAP1	0.551394	3	139.893	1765	737.091	RN10578326
chr2	113789223	133721458	INHBB	0.125733	2	110.283	1141	492.501	RN10578326
chr2	113789223	133721458	MAP3K2	0.125733	2	110.283	1141	492.501	RN10578326
chr2	133721958	162016775	ACVR2A	-0.292607	2	102.193	1495	680.047	RN10578326
chr2	133721958	162016775	ACVR1C	-0.292607	2	102.193	1495	680.047	RN10578326
chr2	133721958	162016775	ACVR1	-0.292607	2	102.193	1495	680.047	RN10578326
chr2	174988199	175742893	CIR1	1.00626	4	149.18	90	35.6715	RN10578326
chr2	179487353	188243105	ITGAV	-0.047167	2	132.665	762	344.499	RN10578326
chr2	188243605	243188873	STAT1	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	CXCR2	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	CASP8	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	IDH1	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	BMPR2	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	CXCR1	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	CTLA4	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	INHA	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	BARD1	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	PDCD1	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	ERBB4	-0.35638	2	112.087	5588	2384.62	RN10578326
chr2	188243605	243188873	CASP10	-0.35638	2	112.087	5588	2384.62	RN10578326
chr3	60500	90311186	ACVR2B	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	MLH1	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	RAF1	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	CDC25A	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	FANCD2	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	BAP1	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	RASSF1	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	DLEC1	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	60500	90311186	TGFBR2	0.0963661	2	126.835	7730	3404.52	RN10578326
chr3	93519633	135969427	TIGIT	-0.232676	2	117.809	3644	1573.6	RN10578326
chr3	93519633	135969427	BTLA	-0.232676	2	117.809	3644	1573.6	RN10578326
chr3	93519633	135969427	DTX3L	-0.232676	2	117.809	3644	1573.6	RN10578326
chr3	93519633	135969427	GSK3B	-0.232676	2	117.809	3644	1573.6	RN10578326
chr3	136573533	197402138	ATR	0.281089	2	121.885	4192	1819.03	RN10578326
chr3	136573533	197402138	TERC	0.281089	2	121.885	4192	1819.03	RN10578326
chr3	136573533	197402138	EIF5A2	0.281089	2	121.885	4192	1819.03	RN10578326
chr3	136573533	197402138	PIK3CA	0.281089	2	121.885	4192	1819.03	RN10578326
chr3	136573533	197402138	HES1	0.281089	2	121.885	4192	1819.03	RN10578326
chr4	60041	34895269	FGFR3	-1.19548	1	90.4368	2265	998.018	RN10578326
chr4	60041	34895269	RBPJ	-1.19548	1	90.4368	2265	998.018	RN10578326
chr4	60041	34895269	CTBP1	-1.19548	1	90.4368	2265	998.018	RN10578326
chr4	52660617	101344563	CXCL8	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	52660617	101344563	BMP3	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	52660617	101344563	PDGFRA	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	52660617	101344563	EIF4E	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	52660617	101344563	BMPR1B	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	52660617	101344563	KIT	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	52660617	101344563	KDR	0.258928	2	119.865	3126	1359.11	RN10578326
chr4	101345063	190947991	FBXW7	-0.162615	2	107.017	4566	2067.31	RN10578326
chr4	101345063	190947991	CASP3	-0.162615	2	107.017	4566	2067.31	RN10578326
chr4	101345063	190947991	SMAD1	-0.162615	2	107.017	4566	2067.31	RN10578326
chr4	101345063	190947991	NFKB1	-0.162615	2	107.017	4566	2067.31	RN10578326
chr4	101345063	190947991	CASP6	-0.162615	2	107.017	4566	2067.31	RN10578326
chr4	101345063	190947991	MAML3	-0.162615	2	107.017	4566	2067.31	RN10578326
chr5	192231	45907753	TERT	0.474435	3	122.144	2421	1084.37	RN10578326
chr5	192231	45907753	DAB2	0.474435	3	122.144	2421	1084.37	RN10578326
chr5	192231	45907753	RICTOR	0.474435	3	122.144	2421	1084.37	RN10578326
chr5	49695615	61874685	MAP3K1	-2.37784	0	77.2841	711	307.49	RN10578326
chr5	61875201	180904760	SMAD5	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	RAD50	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	CSF1R	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	HAVCR2	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	PIK3R1	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	FGF1	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	MAPK9	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	CCNB1	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	SPARC	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	PDGFRB	-0.954282	1	100.404	8981	3923.02	RN10578326
chr5	61875201	180904760	MAML1	-0.954282	1	100.404	8981	3923.02	RN10578326
chr6	60500	15400671	BMP6	-0.323829	2	103.127	949	421.156	RN10578326
chr6	15410406	34948920	E2F3	0.10252	2	139.142	2925	1222.66	RN10578326
chr6	15410406	34948920	HLA-G	0.10252	2	139.142	2925	1222.66	RN10578326
chr6	15410406	34948920	NOTCH4	0.10252	2	139.142	2925	1222.66	RN10578326
chr6	15410406	34948920	MDC1	0.10252	2	139.142	2925	1222.66	RN10578326
chr6	34949420	36981549	CDKN1A	0.533724	3	151.159	415	172.303	RN10578326
chr6	34949420	36981549	MAPK14	0.533724	3	151.159	415	172.303	RN10578326
chr6	34949420	36981549	FANCE	0.533724	3	151.159	415	172.303	RN10578326
chr6	36981723	52858999	VEGFA	0.0921312	2	131.366	1862	797.973	RN10578326
chr6	52869960	58745455	BMP5	-0.179439	2	124.911	489	217.566	RN10578326
chr6	75637439	112461146	FOXO3	0.668094	3	133.121	2232	994.897	RN10578326
chr6	112461915	135502204	HEY2	1.22183	5	162.368	1370	602.919	RN10578326
chr6	112461915	135502204	HDAC2	1.22183	5	162.368	1370	602.919	RN10578326
chr6	135502704	171054567	PLAGL1	0.997672	4	156.241	2725	1176.52	RN10578326
chr6	135502704	171054567	MAP3K5	0.997672	4	156.241	2725	1176.52	RN10578326
chr6	135502704	171054567	ESR1	0.997672	4	156.241	2725	1176.52	RN10578326
chr6	135502704	171054567	DLL1	0.997672	4	156.241	2725	1176.52	RN10578326
chr6	135502704	171054567	MAP3K4	0.997672	4	156.241	2725	1176.52	RN10578326
chr6	135502704	171054567	RPS6KA2	0.997672	4	156.241	2725	1176.52	RN10578326
chr7	10500	6731935	LFNG	0.46021	3	131.476	952	398.569	RN10578326
chr7	10500	6731935	PMS2	0.46021	3	131.476	952	398.569	RN10578326
chr7	10500	6731935	PDGFA	0.46021	3	131.476	952	398.569	RN10578326
chr7	6731937	53930709	INHBA	0.723496	3	133.37	3117	1364.7	RN10578326
chr7	53930788	57529662	EGFR	1.23159	5	154.566	203	81.2909	RN10578326
chr7	76029591	95705501	DTX2	0.238528	2	122.924	1377	599.029	RN10578326
chr7	76029591	95705501	CDK6	0.238528	2	122.924	1377	599.029	RN10578326
chr7	102121266	144304203	BRAF	0.243557	2	126.42	3686	1574.4	RN10578326
chr7	102121266	144304203	PIK3CG	0.243557	2	126.42	3686	1574.4	RN10578326
chr7	102121266	144304203	MET	0.243557	2	126.42	3686	1574.4	RN10578326
chr7	144304703	159128163	RHEB	0.0351565	2	118.183	1345	588.674	RN10578326
chr7	144304703	159128163	CUL1	0.0351565	2	118.183	1345	588.674	RN10578326
chr8	18632392	37456099	WRN	-2.64944	0	85.2072	1518	656.691	RN10578326
chr8	37456599	37914790	EIF4EBP1	0.413163	3	139.087	96	40.4621	RN10578326
chr8	38264350	38988414	FGFR1	2.7363	13	348.435	113	47.1045	RN10578326
chr8	47458041	144464107	PTK2	0.834922	4	132.439	5336	2375.3	RN10578326
chr8	47458041	144464107	HEY1	0.834922	4	132.439	5336	2375.3	RN10578326
chr8	47458041	144464107	MMP16	0.834922	4	132.439	5336	2375.3	RN10578326
chr8	47458041	144464107	E2F5	0.834922	4	132.439	5336	2375.3	RN10578326
chr8	47458041	144464107	MYC	0.834922	4	132.439	5336	2375.3	RN10578326
